sales_id,date_sk,store_sk,product_sk,customer_sk,promotion_sk,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_method
5374,67,2,4,9,,3,5.37,16.11,0.0,16.11,Card
5375,67,5,6,20,,1,176.32,176.32,0.0,176.32,Card
5377,67,4,10,33,,1,448.14,448.14,0.0,448.14,Card
5378,67,4,10,36,,1,437.82,437.82,0.0,437.82,Card
5380,67,5,4,12,,3,5.6,16.799999999999997,0.0,16.8,Card
5381,67,2,10,39,,1,453.14,453.14,0.0,453.14,Card
5382,67,1,8,4,3.0,3,7.57,22.71,1.14,21.57,Card
5383,67,2,10,6,,1,455.82,455.82,0.0,455.82,Card
5385,67,4,3,14,3.0,2,3.04,6.08,0.3,5.78,Card
5389,67,4,1,23,,1,2.45,2.45,0.0,2.45,Card
5390,67,2,6,9,,1,185.82,185.82,0.0,185.82,Card
5391,67,2,5,36,,1,297.17,297.17,0.0,297.17,Card
5396,67,1,7,33,,1,26.1,26.1,0.0,26.1,Card
5397,67,3,8,27,,1,7.43,7.43,0.0,7.43,Card
5398,67,5,4,15,,1,5.07,5.07,0.0,5.07,Card
5400,67,5,5,22,,1,295.55,295.55,0.0,295.55,Card
5401,67,4,5,22,,1,299.5,299.5,0.0,299.5,Card
5402,67,5,8,9,3.0,1,7.82,7.82,0.39,7.43,Card
5404,67,3,6,6,,1,178.14,178.14,0.0,178.14,Card
5405,67,3,8,34,,2,7.33,14.66,0.0,14.66,Card
5406,67,3,3,34,3.0,2,3.07,6.14,0.31,5.83,Card
5407,67,2,3,7,3.0,1,2.98,2.98,0.15,2.83,Card
5410,67,5,4,23,,2,5.45,10.9,0.0,10.9,Card
5412,67,4,3,32,3.0,3,3.15,9.45,0.47,8.98,Card
5413,67,5,10,22,,1,462.03,462.03,0.0,462.03,Card
5414,67,5,9,29,,1,8.9,8.9,0.0,8.9,Card
5415,67,4,6,28,,1,182.11,182.11,0.0,182.11,Card
5420,67,4,4,15,,2,5.57,11.14,0.0,11.14,Card
5422,68,5,9,9,,1,9.09,9.09,0.0,9.09,Card
5423,68,4,10,25,,1,447.23,447.23,0.0,447.23,Card
5425,68,4,2,5,,3,3.24,9.72,0.0,9.72,Card
5426,68,5,6,1,,1,180.79,180.79,0.0,180.79,Card
5429,68,4,4,15,,1,5.35,5.35,0.0,5.35,Card
5430,68,3,5,35,,1,302.38,302.38,0.0,302.38,Card
5431,68,5,10,16,,1,454.41,454.41,0.0,454.41,Card
5432,68,3,10,24,,1,448.69,448.69,0.0,448.69,Card
5433,68,2,10,27,,1,448.69,448.69,0.0,448.69,Card
5438,68,5,3,19,,1,2.84,2.84,0.0,2.84,Card
5441,68,3,7,24,,3,24.07,72.21000000000001,0.0,72.21,Card
5442,68,1,4,33,,1,5.62,5.62,0.0,5.62,Card
5447,68,4,1,1,3.0,2,2.55,5.1,0.26,4.84,Card
5448,68,3,3,28,3.0,1,2.97,2.97,0.15,2.82,Card
5449,68,5,3,14,,2,3.15,6.3,0.0,6.3,Card
5450,68,2,8,38,,1,7.42,7.42,0.0,7.42,Card
5451,68,5,1,5,,4,2.43,9.72,0.0,9.72,Card
5452,68,2,10,1,,1,459.9,459.9,0.0,459.9,Card
5453,68,4,10,24,,1,446.03,446.03,0.0,446.03,Card
5455,68,5,1,17,3.0,2,2.54,5.08,0.25,4.83,Card
5456,68,5,8,20,,1,7.4,7.4,0.0,7.4,Card
5457,68,1,3,13,,3,3.09,9.27,0.0,9.27,Card
5458,68,4,8,29,,2,7.6,15.2,0.0,15.2,Card
5459,68,3,8,21,3.0,3,7.45,22.35,1.12,21.23,Card
5460,68,5,6,23,,1,185.18,185.18,0.0,185.18,Card
5462,68,3,9,12,,4,9.01,36.04,0.0,36.04,Card
5464,68,3,4,24,,1,5.58,5.58,0.0,5.58,Card
5466,68,3,7,15,,2,24.26,48.52,0.0,48.52,Card
5470,68,1,9,8,,3,9.02,27.06,0.0,27.06,Card
5472,68,2,2,12,,4,3.18,12.72,0.0,12.72,Card
5473,68,4,1,9,,2,2.43,4.86,0.0,4.86,Card
5474,68,1,4,7,,4,5.4,21.6,0.0,21.6,Card
5476,68,5,10,40,,1,436.83,436.83,0.0,436.83,Card
5482,68,3,3,35,3.0,2,2.92,5.84,0.29,5.55,Card
5484,68,1,3,2,,2,2.9,5.8,0.0,5.8,Card
5485,68,5,9,34,,4,9.21,36.84,0.0,36.84,Card
5487,68,4,2,9,,1,3.17,3.17,0.0,3.17,Card
5488,68,2,6,15,,1,179.8,179.8,0.0,179.8,Card
5489,68,4,1,30,,2,2.45,4.9,0.0,4.9,Card
5490,68,5,6,32,,1,172.52,172.52,0.0,172.52,Card
5492,68,4,3,28,,2,2.89,5.78,0.0,5.78,Card
5495,68,3,10,14,,1,440.24,440.24,0.0,440.24,Card
5497,68,3,7,2,,2,24.79,49.58,0.0,49.58,Card
5499,69,5,8,20,,2,7.43,14.86,0.0,14.86,Card
5500,69,5,8,18,3.0,1,7.22,7.22,0.36,6.86,Card
5502,69,5,8,6,,2,7.37,14.74,0.0,14.74,Card
5503,69,2,3,18,3.0,1,2.92,2.92,0.15,2.77,Card
5504,69,4,8,2,,1,7.38,7.38,0.0,7.38,Card
5505,69,2,10,2,,1,457.21,457.21,0.0,457.21,Card
5506,69,2,2,30,,4,3.2,12.8,0.0,12.8,Card
5508,69,5,3,15,,3,2.96,8.879999999999999,0.0,8.88,Card
5509,69,2,5,36,,1,297.79,297.79,0.0,297.79,Card
5510,69,2,9,30,,1,8.83,8.83,0.0,8.83,Card
5511,69,1,9,12,,2,9.41,18.82,0.0,18.82,Card
5512,69,4,4,15,,1,5.38,5.38,0.0,5.38,Card
5513,69,4,1,38,,1,2.52,2.52,0.0,2.52,Card
5514,69,4,1,38,3.0,3,2.44,7.32,0.37,6.95,Card
5517,69,2,3,1,,1,3.01,3.01,0.0,3.01,Card
5518,69,4,4,34,,2,5.53,11.06,0.0,11.06,Card
5520,69,3,5,26,,1,296.64,296.64,0.0,296.64,Card
5521,69,1,7,8,,1,24.47,24.47,0.0,24.47,Card
5522,69,3,10,24,,1,457.16,457.16,0.0,457.16,Card
5524,69,1,4,25,,2,5.41,10.82,0.0,10.82,Card
5526,69,2,2,22,3.0,3,3.34,10.02,0.5,9.52,Card
5528,69,5,9,18,,4,9.04,36.16,0.0,36.16,Card
5529,69,1,6,32,,1,181.99,181.99,0.0,181.99,Card
5530,69,5,5,20,,1,294.53,294.53,0.0,294.53,Card
5531,69,4,9,22,,5,8.88,44.400000000000006,0.0,44.4,Card
5532,69,2,3,19,3.0,7,2.97,20.790000000000003,1.04,19.75,Card
5534,69,2,9,24,,4,8.99,35.96,0.0,35.96,Card
5537,69,5,3,26,3.0,2,2.97,5.94,0.3,5.64,Card
5539,69,4,8,1,,2,7.71,15.42,0.0,15.42,Card
5541,69,1,10,1,,1,443.61,443.61,0.0,443.61,Card
5542,69,3,9,22,,1,9.36,9.36,0.0,9.36,Card
5545,69,3,9,7,,2,8.89,17.78,0.0,17.78,Card
5547,69,2,10,7,,1,462.92,462.92,0.0,462.92,Card
5548,69,5,3,39,,4,2.99,11.96,0.0,11.96,Card
5553,69,2,1,8,,2,2.44,4.88,0.0,4.88,Card
5554,69,1,7,34,,1,25.07,25.07,0.0,25.07,Card
5556,69,5,7,21,,1,24.82,24.82,0.0,24.82,Card
5558,70,4,6,10,,1,182.15,182.15,0.0,182.15,Card
5559,70,5,2,40,,1,3.12,3.12,0.0,3.12,Card
5560,70,3,10,39,,1,451.38,451.38,0.0,451.38,Card
5561,70,2,10,2,,1,450.64,450.64,0.0,450.64,Card
5563,70,1,2,39,,3,3.24,9.72,0.0,9.72,Card
5564,70,4,2,28,3.0,2,3.1,6.2,0.31,5.89,Card
5566,70,3,9,9,,1,9.11,9.11,0.0,9.11,Card
5567,70,2,4,39,,1,5.59,5.59,0.0,5.59,Card
5569,70,2,2,2,,2,3.13,6.26,0.0,6.26,Card
5571,70,4,4,14,,1,5.29,5.29,0.0,5.29,Card
5573,70,2,8,31,,2,7.48,14.96,0.0,14.96,Card
5579,70,2,4,30,,1,5.54,5.54,0.0,5.54,Card
5580,70,1,10,18,,1,437.53,437.53,0.0,437.53,Card
5581,70,5,8,28,,1,7.36,7.36,0.0,7.36,Card
5582,70,3,3,3,,3,3.09,9.27,0.0,9.27,Card
5583,70,4,7,36,,2,24.73,49.46,0.0,49.46,Card
5584,70,1,7,3,,2,24.03,48.06,0.0,48.06,Card
5586,70,1,3,15,,2,2.91,5.82,0.0,5.82,Card
5588,70,3,1,7,3.0,1,2.48,2.48,0.12,2.36,Card
5589,70,5,10,16,,1,441.94,441.94,0.0,441.94,Card
5591,70,2,7,14,,1,25.42,25.42,0.0,25.42,Card
5592,70,5,3,35,,4,3.03,12.12,0.0,12.12,Card
5593,70,5,10,22,,1,441.46,441.46,0.0,441.46,Card
5594,70,2,8,17,3.0,2,7.42,14.84,0.74,14.1,Card
5596,70,3,7,25,,1,23.87,23.87,0.0,23.87,Card
5597,70,3,6,15,,1,182.73,182.73,0.0,182.73,Card
5598,70,5,3,19,,3,2.95,8.850000000000001,0.0,8.85,Card
5599,70,4,10,6,,1,452.96,452.96,0.0,452.96,Card
5600,70,5,4,29,,1,5.51,5.51,0.0,5.51,Card
5601,70,1,10,34,,1,463.76,463.76,0.0,463.76,Card
5603,70,5,10,8,,1,432.28,432.28,0.0,432.28,Card
5606,70,2,3,1,,1,3.0,3.0,0.0,3.0,Card
5607,70,4,5,2,,1,304.26,304.26,0.0,304.26,Card
5608,70,2,8,37,3.0,2,7.66,15.32,0.77,14.55,Card
5609,71,2,8,1,,2,7.39,14.78,0.0,14.78,Card
5611,71,4,10,23,,1,453.43,453.43,0.0,453.43,Card
5612,71,3,7,15,,2,24.35,48.7,0.0,48.7,Card
5617,71,4,2,17,,2,3.36,6.72,0.0,6.72,Card
5618,71,3,10,35,,1,442.86,442.86,0.0,442.86,Card
5619,71,5,10,9,,1,451.52,451.52,0.0,451.52,Card
5620,71,3,1,35,,1,2.49,2.49,0.0,2.49,Card
5621,71,5,3,6,,3,3.0,9.0,0.0,9.0,Card
5622,71,2,10,36,,1,437.03,437.03,0.0,437.03,Card
5623,71,1,10,24,,1,425.36,425.36,0.0,425.36,Card
5626,71,1,6,20,,1,176.4,176.4,0.0,176.4,Card
5630,71,4,9,22,,3,8.93,26.79,0.0,26.79,Card
5631,71,4,8,7,,1,7.37,7.37,0.0,7.37,Card
5633,71,2,4,10,,1,5.21,5.21,0.0,5.21,Card
5634,71,2,2,16,,4,3.16,12.64,0.0,12.64,Card
5635,71,3,8,23,,1,7.38,7.38,0.0,7.38,Card
5636,71,3,9,11,,4,8.98,35.92,0.0,35.92,Card
5638,71,2,1,20,,3,2.53,7.59,0.0,7.59,Card
5639,71,3,3,16,,6,2.92,17.52,0.0,17.52,Card
5640,71,1,6,14,,1,181.32,181.32,0.0,181.32,Card
5641,71,2,4,16,,1,5.43,5.43,0.0,5.43,Card
5642,71,3,3,27,3.0,4,2.98,11.92,0.6,11.32,Card
5643,71,1,4,26,,1,5.42,5.42,0.0,5.42,Card
5644,71,1,8,16,,2,7.53,15.06,0.0,15.06,Card
5645,71,5,7,32,,1,25.52,25.52,0.0,25.52,Card
5647,71,3,2,8,,1,3.18,3.18,0.0,3.18,Card
5648,71,4,10,20,,1,455.33,455.33,0.0,455.33,Card
5649,71,5,10,2,,1,461.4,461.4,0.0,461.4,Card
5650,71,1,5,3,,1,300.8,300.8,0.0,300.8,Card
5652,71,5,4,34,,1,5.47,5.47,0.0,5.47,Card
5654,71,1,8,18,,1,7.5,7.5,0.0,7.5,Card
5655,71,2,4,21,,1,5.38,5.38,0.0,5.38,Card
5656,71,2,3,1,3.0,1,3.02,3.02,0.15,2.87,Card
5658,71,5,1,11,3.0,2,2.51,5.02,0.25,4.77,Card
5660,71,5,3,8,,1,2.92,2.92,0.0,2.92,Card
5661,71,5,10,21,,1,452.18,452.18,0.0,452.18,Card
5662,71,5,1,36,3.0,3,2.48,7.439999999999999,0.37,7.07,Card
5663,71,1,5,15,,1,303.67,303.67,0.0,303.67,Card
5666,71,1,7,6,,1,23.92,23.92,0.0,23.92,Card
5669,71,4,3,18,,1,2.89,2.89,0.0,2.89,Card
5670,71,3,10,23,,1,444.23,444.23,0.0,444.23,Card
5671,71,2,6,32,,1,182.84,182.84,0.0,182.84,Card
5673,71,5,6,17,,1,184.68,184.68,0.0,184.68,Card
5674,71,1,10,10,,1,464.07,464.07,0.0,464.07,Card
5675,72,5,9,39,,2,8.96,17.92,0.0,17.92,Card
5676,72,5,4,33,,2,5.48,10.96,0.0,10.96,Card
5678,72,2,1,35,,5,2.48,12.4,0.0,12.4,Card
5681,72,2,10,24,,1,446.5,446.5,0.0,446.5,Card
5683,72,4,6,12,,1,179.26,179.26,0.0,179.26,Card
5684,72,2,10,40,,1,458.4,458.4,0.0,458.4,Card
5689,72,4,8,14,,1,7.21,7.21,0.0,7.21,Card
5690,72,2,9,35,,1,9.06,9.06,0.0,9.06,Card
5692,72,5,7,17,,1,24.23,24.23,0.0,24.23,Card
5693,72,4,10,37,,1,439.64,439.64,0.0,439.64,Card
5694,72,1,9,10,,2,9.07,18.14,0.0,18.14,Card
5695,72,5,10,11,,1,454.46,454.46,0.0,454.46,Card
5696,72,4,8,11,,1,7.48,7.48,0.0,7.48,Card
5698,72,5,1,6,,4,2.42,9.68,0.0,9.68,Card
5699,72,5,10,26,,1,444.83,444.83,0.0,444.83,Card
5701,72,3,1,38,,2,2.52,5.04,0.0,5.04,Card
5704,72,5,7,17,,3,25.63,76.89,0.0,76.89,Card
5705,72,1,10,17,,1,445.13,445.13,0.0,445.13,Card
5706,72,4,1,9,3.0,1,2.43,2.43,0.12,2.31,Card
5709,72,5,7,28,,1,24.58,24.58,0.0,24.58,Card
5710,72,3,4,8,,2,5.43,10.86,0.0,10.86,Card
5711,72,4,3,16,,2,2.94,5.88,0.0,5.88,Card
5712,72,5,10,33,,1,451.19,451.19,0.0,451.19,Card
5715,72,1,1,3,3.0,2,2.4,4.8,0.24,4.56,Card
5716,72,4,8,30,,1,7.58,7.58,0.0,7.58,Card
5717,72,5,7,21,,1,24.94,24.94,0.0,24.94,Card
5718,72,1,4,32,,2,5.59,11.18,0.0,11.18,Card
5719,72,1,2,2,,2,3.16,6.32,0.0,6.32,Card
5720,72,4,2,2,3.0,1,3.25,3.25,0.16,3.09,Card
5722,72,5,2,33,,4,3.3,13.2,0.0,13.2,Card
5724,72,2,8,39,,3,7.56,22.68,0.0,22.68,Card
5725,72,2,3,18,,1,2.93,2.93,0.0,2.93,Card
5727,72,1,5,39,,1,299.68,299.68,0.0,299.68,Card
5728,72,5,2,31,3.0,6,3.15,18.9,0.94,17.96,Card
5733,72,3,10,30,,1,450.51,450.51,0.0,450.51,Card
5737,72,2,8,10,,5,7.54,37.7,0.0,37.7,Card
5739,72,3,9,9,,1,8.81,8.81,0.0,8.81,Card
5742,72,4,9,11,,2,8.92,17.84,0.0,17.84,Card
5743,72,4,2,31,,1,3.14,3.14,0.0,3.14,Card
5744,73,5,5,40,,1,300.86,300.86,0.0,300.86,Card
5746,73,2,6,38,,1,178.38,178.38,0.0,178.38,Card
5748,73,4,8,10,,3,7.66,22.98,0.0,22.98,Card
5750,73,2,2,35,,1,3.17,3.17,0.0,3.17,Card
5751,73,2,1,2,,1,2.46,2.46,0.0,2.46,Card
5752,73,1,3,22,,1,3.03,3.03,0.0,3.03,Card
5753,73,3,8,11,,2,7.47,14.94,0.0,14.94,Card
5757,73,5,8,31,,3,7.42,22.26,0.0,22.26,Card
5759,73,3,10,6,,1,454.65,454.65,0.0,454.65,Card
5760,73,4,3,29,,2,2.95,5.9,0.0,5.9,Card
5762,73,5,8,19,,2,7.42,14.84,0.0,14.84,Card
5767,73,2,4,2,,1,5.56,5.56,0.0,5.56,Card
5768,73,1,10,24,,1,454.73,454.73,0.0,454.73,Card
5769,73,1,10,23,,1,440.32,440.32,0.0,440.32,Card
5772,73,2,6,13,,1,171.85,171.85,0.0,171.85,Card
5773,73,1,2,18,,3,3.21,9.63,0.0,9.63,Card
5774,73,5,10,19,,1,436.9,436.9,0.0,436.9,Card
5777,73,5,8,22,3.0,5,7.16,35.8,1.79,34.01,Card
5778,73,5,7,15,,2,24.7,49.4,0.0,49.4,Card
5779,73,2,9,7,,3,8.95,26.85,0.0,26.85,Card
5781,73,1,4,16,,3,5.49,16.47,0.0,16.47,Card
5782,73,2,2,40,,1,3.24,3.24,0.0,3.24,Card
5784,73,1,10,33,,1,443.36,443.36,0.0,443.36,Card
5785,73,4,10,10,,1,447.66,447.66,0.0,447.66,Card
5786,73,5,10,24,,1,453.16,453.16,0.0,453.16,Card
5787,73,2,8,9,3.0,4,7.39,29.56,1.48,28.08,Card
5790,73,5,6,12,,1,174.73,174.73,0.0,174.73,Card
5791,73,2,4,24,,1,5.5,5.5,0.0,5.5,Card
5792,73,1,9,28,,3,8.86,26.58,0.0,26.58,Card
5793,73,3,2,4,3.0,1,3.27,3.27,0.16,3.11,Card
5794,73,5,3,30,,1,3.02,3.02,0.0,3.02,Card
5795,73,5,6,3,,1,185.59,185.59,0.0,185.59,Card
5796,73,1,1,32,,3,2.51,7.529999999999999,0.0,7.53,Card
5797,73,4,10,26,,1,446.63,446.63,0.0,446.63,Card
5798,73,5,7,3,,3,25.24,75.72,0.0,75.72,Card
5800,73,2,4,15,,1,5.49,5.49,0.0,5.49,Card
5802,73,4,7,36,,1,24.62,24.62,0.0,24.62,Card
5806,73,1,1,19,,1,2.49,2.49,0.0,2.49,Card
5807,73,3,9,28,,2,9.03,18.06,0.0,18.06,Card
5808,73,5,7,34,,3,25.21,75.63,0.0,75.63,Card
5810,73,5,4,32,,2,5.34,10.68,0.0,10.68,Card
5811,73,5,3,20,,3,3.05,9.15,0.0,9.15,Card
5812,73,2,8,4,,1,7.48,7.48,0.0,7.48,Card
5813,73,3,8,38,,1,7.47,7.47,0.0,7.47,Card
5817,73,5,1,1,3.0,1,2.61,2.61,0.13,2.48,Card
5818,73,4,2,24,3.0,3,3.19,9.57,0.48,9.09,Card
5819,73,2,3,31,,2,3.04,6.08,0.0,6.08,Card
5821,73,3,1,3,3.0,2,2.46,4.92,0.25,4.67,Card
5823,73,4,7,8,,4,24.93,99.72,0.0,99.72,Card
5824,73,5,2,11,,3,3.13,9.39,0.0,9.39,Card
5827,73,1,9,32,,4,8.91,35.64,0.0,35.64,Card
5828,73,1,9,37,,3,9.02,27.06,0.0,27.06,Card
5829,73,1,1,32,,1,2.61,2.61,0.0,2.61,Card
5834,73,1,3,6,3.0,1,3.05,3.05,0.15,2.9,Card
5835,73,4,4,29,,1,5.59,5.59,0.0,5.59,Card
5837,73,2,1,6,,2,2.45,4.9,0.0,4.9,Card
5838,73,2,9,31,,2,8.9,17.8,0.0,17.8,Card
5840,73,4,9,15,,5,9.07,45.35,0.0,45.35,Card
5843,73,3,2,1,,1,3.19,3.19,0.0,3.19,Card
5845,73,3,8,3,,3,7.45,22.35,0.0,22.35,Card
5847,73,2,6,7,,1,182.06,182.06,0.0,182.06,Card
5848,73,5,4,37,,4,5.61,22.44,0.0,22.44,Card
5849,73,2,2,15,3.0,2,3.11,6.22,0.31,5.91,Card
5851,73,2,8,26,3.0,1,7.36,7.36,0.37,6.99,Card
5852,73,1,10,31,,1,466.71,466.71,0.0,466.71,Card
5853,73,4,1,23,,2,2.56,5.12,0.0,5.12,Card
5854,73,4,2,31,,1,3.21,3.21,0.0,3.21,Card
5855,73,2,7,9,,1,24.76,24.76,0.0,24.76,Card
5856,73,3,10,3,,1,448.27,448.27,0.0,448.27,Card
5857,74,5,6,6,,1,176.96,176.96,0.0,176.96,Card
5858,74,4,10,6,,1,454.59,454.59,0.0,454.59,Card
5867,74,3,1,33,,1,2.47,2.47,0.0,2.47,Card
5868,74,3,8,31,,3,7.31,21.93,0.0,21.93,Card
5869,74,3,4,11,,2,5.62,11.24,0.0,11.24,Card
5874,74,3,9,13,,1,9.13,9.13,0.0,9.13,Card
5875,74,5,6,40,,1,177.92,177.92,0.0,177.92,Card
5876,74,3,7,8,,3,25.26,75.78,0.0,75.78,Card
5878,74,1,10,35,,1,436.68,436.68,0.0,436.68,Card
5880,74,2,10,22,,1,431.96,431.96,0.0,431.96,Card
5883,74,3,6,32,,1,181.1,181.1,0.0,181.1,Card
5885,74,4,9,40,,2,9.13,18.26,0.0,18.26,Card
5887,74,2,3,9,,4,3.03,12.12,0.0,12.12,Card
5888,74,5,10,39,,1,446.22,446.22,0.0,446.22,Card
5889,74,4,3,2,3.0,1,2.95,2.95,0.15,2.8,Card
5891,74,1,8,35,,1,7.69,7.69,0.0,7.69,Card
5895,74,5,6,38,,1,174.03,174.03,0.0,174.03,Card
5896,74,1,6,9,,1,176.07,176.07,0.0,176.07,Card
5897,74,2,8,20,,4,7.45,29.8,0.0,29.8,Card
5898,74,1,8,17,3.0,6,7.55,45.3,2.27,43.03,Card
5899,74,1,2,3,3.0,2,3.18,6.36,0.32,6.04,Card
5901,74,4,2,38,3.0,3,3.18,9.54,0.48,9.06,Card
5902,74,1,10,16,,1,450.24,450.24,0.0,450.24,Card
5903,74,5,3,23,,1,2.96,2.96,0.0,2.96,Card
5907,74,4,1,22,,2,2.52,5.04,0.0,5.04,Card
5909,74,3,10,4,,1,446.47,446.47,0.0,446.47,Card
5910,74,1,10,2,,1,450.5,450.5,0.0,450.5,Card
5912,74,3,4,32,,4,5.6,22.4,0.0,22.4,Card
5913,74,1,10,23,,1,459.31,459.31,0.0,459.31,Card
5915,74,3,7,14,,2,24.18,48.36,0.0,48.36,Card
5917,74,4,8,33,,3,7.42,22.26,0.0,22.26,Card
5922,74,3,7,31,,1,25.01,25.01,0.0,25.01,Card
5924,74,5,9,32,,1,8.74,8.74,0.0,8.74,Card
5925,74,3,10,10,,1,443.23,443.23,0.0,443.23,Card
5926,74,3,4,13,,2,5.59,11.18,0.0,11.18,Card
5931,74,4,2,11,,2,3.15,6.3,0.0,6.3,Card
5932,74,4,9,39,,1,9.06,9.06,0.0,9.06,Card
5933,74,3,10,12,,1,457.71,457.71,0.0,457.71,Card
5938,74,3,10,9,,1,470.76,470.76,0.0,470.76,Card
5939,74,1,10,30,,1,455.7,455.7,0.0,455.7,Card
5940,74,3,8,2,,4,7.5,30.0,0.0,30.0,Card
5941,74,2,4,5,,3,5.66,16.98,0.0,16.98,Card
5943,74,1,5,18,,1,300.86,300.86,0.0,300.86,Card
5946,74,4,10,25,,1,449.15,449.15,0.0,449.15,Card
5948,74,5,10,6,,1,439.73,439.73,0.0,439.73,Card
5950,74,5,2,23,3.0,1,3.16,3.16,0.16,3.0,Card
5951,74,4,6,19,,1,181.06,181.06,0.0,181.06,Card
5953,74,3,10,18,,1,453.5,453.5,0.0,453.5,Card
5954,74,2,9,35,,1,9.14,9.14,0.0,9.14,Card
5955,74,5,9,5,,2,9.43,18.86,0.0,18.86,Card
5956,74,4,10,5,,1,445.02,445.02,0.0,445.02,Card
5957,74,1,3,17,,3,3.01,9.03,0.0,9.03,Card
5958,74,3,8,16,3.0,2,7.33,14.66,0.73,13.93,Card
5960,74,3,9,30,,4,9.15,36.6,0.0,36.6,Card
5961,74,3,4,35,,1,5.57,5.57,0.0,5.57,Card
5962,74,1,2,9,,3,3.26,9.78,0.0,9.78,Card
5964,74,4,3,9,3.0,2,3.06,6.12,0.31,5.81,Card
5966,74,5,4,39,,1,5.6,5.6,0.0,5.6,Card
5967,74,2,2,30,,3,3.23,9.69,0.0,9.69,Card
5969,74,1,6,30,,1,177.27,177.27,0.0,177.27,Card
5971,75,3,9,37,,2,8.88,17.76,0.0,17.76,Card
5974,75,5,7,15,,3,24.9,74.69999999999999,0.0,74.7,Card
5978,75,2,8,18,,4,7.53,30.12,0.0,30.12,Card
5980,75,1,3,31,3.0,2,3.03,6.06,0.3,5.76,Card
5981,75,5,10,22,,1,440.54,440.54,0.0,440.54,Card
5982,75,1,2,7,,5,3.25,16.25,0.0,16.25,Card
5985,75,3,10,11,,1,443.67,443.67,0.0,443.67,Card
5986,75,1,4,10,,2,5.72,11.44,0.0,11.44,Card
5987,75,3,3,33,,1,3.0,3.0,0.0,3.0,Card
5988,75,4,4,39,,3,5.51,16.53,0.0,16.53,Card
5991,75,4,5,13,,1,308.08,308.08,0.0,308.08,Card
5992,75,2,10,9,,1,447.33,447.33,0.0,447.33,Card
5993,75,2,8,25,,1,7.48,7.48,0.0,7.48,Card
5994,75,5,8,14,,4,7.66,30.64,0.0,30.64,Card
5995,75,1,8,36,,2,7.58,15.16,0.0,15.16,Card
5997,75,4,10,14,,1,440.47,440.47,0.0,440.47,Card
6000,75,5,7,35,,1,25.4,25.4,0.0,25.4,Card
6001,75,5,7,4,,1,24.25,24.25,0.0,24.25,Card
6002,75,3,3,30,,3,2.95,8.850000000000001,0.0,8.85,Card
6003,75,5,4,19,,1,5.77,5.77,0.0,5.77,Card
6005,75,1,2,2,,2,3.24,6.48,0.0,6.48,Card
6007,75,2,8,38,3.0,3,7.63,22.89,1.14,21.75,Card
6008,75,1,3,19,3.0,2,3.05,6.1,0.3,5.8,Card
6010,75,5,2,31,,3,3.21,9.63,0.0,9.63,Card
6011,75,1,6,7,,1,177.23,177.23,0.0,177.23,Card
6012,75,3,7,2,,4,24.85,99.4,0.0,99.4,Card
6013,75,5,3,3,3.0,1,2.95,2.95,0.15,2.8,Card
6016,75,5,7,14,,3,24.01,72.03,0.0,72.03,Card
6020,76,5,6,4,,1,184.29,184.29,0.0,184.29,Card
6022,76,5,6,33,,1,183.12,183.12,0.0,183.12,Card
6023,76,3,5,38,,1,305.72,305.72,0.0,305.72,Card
6027,76,4,10,23,,1,457.61,457.61,0.0,457.61,Card
6031,76,5,2,27,3.0,3,3.17,9.51,0.48,9.03,Card
6032,76,3,8,15,3.0,2,7.41,14.82,0.74,14.08,Card
6034,76,3,2,7,,1,3.34,3.34,0.0,3.34,Card
6035,76,1,1,17,3.0,1,2.46,2.46,0.12,2.34,Card
6037,76,3,8,8,,3,7.65,22.950000000000003,0.0,22.95,Card
6038,76,3,5,12,,1,299.86,299.86,0.0,299.86,Card
6039,76,2,8,23,3.0,2,7.1,14.2,0.71,13.49,Card
6040,76,2,8,32,,1,7.39,7.39,0.0,7.39,Card
6045,76,2,7,3,,1,24.87,24.87,0.0,24.87,Card
6048,76,2,1,2,,2,2.55,5.1,0.0,5.1,Card
6049,76,1,2,7,3.0,1,3.18,3.18,0.16,3.02,Card
6050,76,5,3,11,3.0,1,3.04,3.04,0.15,2.89,Card
6052,76,5,10,18,,1,438.67,438.67,0.0,438.67,Card
6054,76,5,10,34,,1,472.3,472.3,0.0,472.3,Card
6055,76,4,3,5,,1,2.87,2.87,0.0,2.87,Card
6056,76,2,8,29,,1,7.17,7.17,0.0,7.17,Card
6057,76,5,7,24,,1,24.75,24.75,0.0,24.75,Card
6058,76,5,9,17,,3,8.81,26.43,0.0,26.43,Card
6059,76,4,7,20,,1,25.27,25.27,0.0,25.27,Card
6061,76,4,7,28,,2,25.18,50.36,0.0,50.36,Card
6062,76,5,7,31,,2,25.6,51.2,0.0,51.2,Card
6064,76,5,9,29,,2,8.97,17.94,0.0,17.94,Card
6067,76,1,8,32,,6,7.73,46.38,0.0,46.38,Card
6068,76,3,4,1,,4,5.6,22.4,0.0,22.4,Card
6069,77,2,1,33,,1,2.45,2.45,0.0,2.45,Card
6071,77,3,1,21,,2,2.39,4.78,0.0,4.78,Card
6073,77,4,7,22,,1,24.62,24.62,0.0,24.62,Card
6074,77,4,3,16,,3,3.02,9.06,0.0,9.06,Card
6076,77,2,5,8,,1,303.62,303.62,0.0,303.62,Card
